Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
4/9/2024,Morning,582.2,10.9,3,0.3,2,0,80,940.6,689.2,88.6,4.2,20,30.2,21.4,154.1,13.5,12.6,
4/9/2024,PreWorkout,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
4/10/2024,Breakfast,562.9,14.4,2.1,6.4,5,0,7.1,370.1,519.7,75.3,12.9,25.6,31.1,1,0,31,17.6,
4/10/2024,Dinner,697.5,25,4.6,1.5,1,0,83.8,1310,370,80,7.5,8.5,41.3,0,0,19.8,25.9,
4/10/2024,Lunch,456,14,2,0,0,0,80,1245.6,394.9,49.4,2.3,2.6,30.2,0,1.9,5,10.3,
4/10/2024,Morning,454.4,22.1,8.2,0,0.3,0,190,836.2,0,42.2,2.3,5.8,22.3,14.6,0,48.6,0.1,
4/10/2024,PreWorkout,757.4,12.7,4.5,0,0,0,8.3,1946.3,675.2,147.7,13,54.6,19.3,20,4,16.6,56.6,
4/11/2024,Breakfast,562.9,14.4,2.1,6.4,5,0,7.1,370.1,519.7,75.3,12.9,25.6,31.1,1,0,31,17.6,
4/11/2024,Dinner,525,15.3,4.6,0,0,0,42.5,1753.5,0,70.5,8.5,0,28.5,0,0,10,8.5,
4/11/2024,Lunch,456,14,2,0,0,0,80,1245.6,394.9,49.4,2.3,2.6,30.2,0,1.9,5,10.3,
4/11/2024,Morning,582.2,10.9,3,0.3,2,0,80,940.6,689.2,88.6,4.2,20,30.2,21.4,154.1,13.5,12.6,
4/11/2024,PreWorkout,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
4/12/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/12/2024,Dinner,427.8,14.9,9.3,0,0,0,46.5,1060.2,133.9,50.2,3.7,9.3,22.3,0,0,46.5,11.2,
4/12/2024,Evening,350,7,2.5,1,0,0,5,420,240,36,0,13,33,0,10,22,10,
4/12/2024,Lunch,570,24.5,4,3.7,0.9,0,0,659,162,68.8,7.4,17.6,19.2,0,0,14.1,17.9,
4/12/2024,Morning,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
4/12/2024,PreWorkout,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
4/13/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/13/2024,Dinner,590,16,5,0,0,0,150,1160,342,76,1.5,12,34,0,0,2.2,11.1,
4/13/2024,Lunch,692,21.9,5.5,0,0.5,0,80,1307.6,781.9,82.6,11.9,35.8,36.1,13.3,1.9,8.7,11.5,
4/13/2024,Morning,34.4,0.1,0.2,0,0.3,0,0,36.2,0,6.2,0.3,1.8,1.3,14.6,0,48.6,0.1,
4/13/2024,PreWorkout,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
4/14/2024,Breakfast,562.9,14.4,2.1,6.4,5,0,7.1,370.1,519.7,75.3,12.9,25.6,31.1,1,0,31,17.6,
4/14/2024,Dinner,620,23.5,6.5,1,0,0,95,1205,255,63,5,8,40,0,0,22.3,12.3,
4/14/2024,Lunch,462,13.9,2,0,0,0,80,1057.6,634.9,53.6,6.9,21.8,28.1,13.3,1.9,6,5.9,
4/14/2024,Morning,584.4,25.1,9.2,0,0.3,0,190,976.2,0,68.2,2.3,18.8,23.3,14.6,0,48.6,0.1,
4/14/2024,PreWorkout,320,7.5,1.5,1.5,0,0,0,505,100,31,0,0,29.5,0,10,16,9,
4/15/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/15/2024,Dinner,427.8,14.9,9.3,0,0,0,46.5,1060.2,133.9,50.2,3.7,9.3,22.3,0,0,46.5,11.2,
4/15/2024,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
4/15/2024,Lunch,456,14,2,0,0,0,80,1245.6,394.9,49.4,2.3,2.6,30.2,0,1.9,5,10.3,
4/15/2024,Morning,582.2,10.9,3,0.3,2,0,80,940.6,689.2,88.6,4.2,20,30.2,21.4,154.1,13.5,12.6,
4/15/2024,PreWorkout,553.8,5.5,1.8,1.5,1.4,0,8.3,1625.2,855.7,122.4,8.2,45.6,11.5,17.1,22.8,30.3,100,
4/16/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/16/2024,Dinner,455.4,15.8,9.9,0,0,0,49.5,1128.6,142.6,53.5,4,9.9,23.8,0,0,49.5,11.9,
4/16/2024,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
4/16/2024,Lunch,556,21,3.5,1.5,0,0,80,1430.6,394.9,56.4,1.3,2.6,31.7,0,1.9,11,13.2,
4/16/2024,Morning,582.2,10.9,3,0.3,2,0,80,940.6,689.2,88.6,4.2,20,30.2,21.4,154.1,13.5,12.6,
4/16/2024,PreWorkout,553.8,5.5,1.8,1.5,1.4,0,8.3,1625.2,855.7,122.4,8.2,45.6,11.5,17.1,22.8,30.3,100,
4/17/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/17/2024,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
4/17/2024,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
4/17/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/17/2024,Morning,582.2,10.9,3,0.3,2,0,80,940.6,689.2,88.6,4.2,20,30.2,21.4,154.1,13.5,12.6,
4/17/2024,PreWorkout,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
4/18/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/18/2024,Dinner,424.8,3.8,0.8,0.1,0,0,96.9,886.1,724.3,57.2,3.6,7.5,36.7,0,160.8,3.5,3.6,
4/18/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
4/18/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/18/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/18/2024,PreWorkout,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
4/19/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/19/2024,Dinner,424.8,3.8,0.8,0.1,0,0,96.9,886.1,724.3,57.2,3.6,7.5,36.7,0,160.8,3.5,3.6,
4/19/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/19/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/19/2024,PreWorkout,587.4,3.7,1,0,0,0,8.3,1756.3,565.2,134.7,8,55.6,11.3,20,4,15.2,51,
4/20/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/20/2024,Dinner,398.5,15.1,6.9,0,0,0,48.1,879.4,288.5,45.3,1.4,12.4,22,0,0,30.2,17.6,
4/20/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/20/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/20/2024,PreWorkout,331.2,9,3.5,0,0,0,0,1505,110,53.1,5,12,8,0,0,1.4,6.6,
4/21/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/21/2024,Dinner,398.5,15.1,6.9,0,0,0,48.1,879.4,288.5,45.3,1.4,12.4,22,0,0,30.2,17.6,
4/21/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/21/2024,PreWorkout,442.6,5.5,1.8,1.5,1.4,0,8.3,440.2,955.7,69.3,8.2,19.6,36.5,17.1,32.8,40.3,99,
4/22/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/22/2024,Dinner,567.6,15.3,2,0,0,0,0,150.3,294.1,57.8,4.2,12,49,0.4,0.4,5.9,9,
4/22/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/22/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/22/2024,PreWorkout,544.9,5.5,1.8,1.5,1.4,0,8.3,1625.1,819.9,120.2,7.9,44.4,11.4,16.8,21.9,29.8,99.9,
4/23/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/23/2024,Dinner,567.6,15.3,2,0,0,0,0,150.3,294.1,57.8,4.2,12,49,0.4,0.4,5.9,9,
4/23/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
4/23/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/23/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/23/2024,PreWorkout,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
4/24/2024,Breakfast,658.1,18.1,2.7,8.2,6.1,0,7.1,386.5,587,88.8,14.7,29.3,33.3,1,0,32,21.7,
4/24/2024,Lunch,316,6.9,2.3,2.5,1.5,0,0,172,275,61.2,6.1,34.2,2.9,13.3,0,1.5,5.9,
4/24/2024,Morning,454.4,22.1,8.2,0,0.3,0,190,836.2,0,42.2,2.3,5.8,22.3,14.6,0,48.6,0.1,
4/25/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/25/2024,Lunch,120,6.9,1.6,1.5,3.2,0.1,28.9,223.9,224.5,5.3,1.9,1.5,9.5,4.5,5.3,2.5,6.8,
4/25/2024,Morning,454.4,22.1,8.2,0,0.3,0,190,836.2,0,42.2,2.3,5.8,22.3,14.6,0,48.6,0.1,
4/26/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/26/2024,Dinner,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
4/26/2024,Morning,468.2,9.6,2.8,0.2,0.9,0,80,924.8,644.7,65.9,3.7,18.9,28,21.4,154.1,6.6,11.9,
4/26/2024,PreWorkout,100,1,0.5,0,0,0,5,320,750,0,0,0,25,50,50,60,6,
4/27/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/27/2024,Lunch,230,9,3.5,0,0,0,0,190,110,27,5,12,8,0,0,1.4,5.6,
4/27/2024,Morning,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
4/27/2024,PreWorkout,430,10.5,3.8,2.5,1.5,0,5,630,785,60,0.5,28,28,50,50,60.5,10.2,
4/28/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/28/2024,Morning,200,6.5,2.3,2.5,1.5,0,0,170,35,34,0.5,15,2,0,0,0.5,4.2,
4/29/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/29/2024,Dinner,430.1,15,9.4,0,0,0,46.8,1065.9,134.6,50.5,3.7,9.4,22.4,0,0,46.8,11.2,
4/29/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
4/29/2024,Lunch,678.2,17.1,4.3,1.7,0.9,0,80,1299.8,644.7,95.9,3.7,18.9,32.5,21.4,154.1,12.6,20.9,
4/29/2024,Morning,546,10.9,3.8,2.5,1.5,0,5,632,1025,87.2,6.1,47.2,28.9,63.3,50,61.5,11.9,
4/30/2024,Breakfast,492.7,11.7,1.7,5,4.2,0,7.1,357.9,470,65.3,11.5,22.9,29.5,1,0,30.2,14.6,
4/30/2024,Dinner,390.3,21.6,7.9,0.2,0.3,0,131.4,585.2,219.4,18.1,2.4,1.9,29.9,0,0,16.6,8.2,
4/30/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
4/30/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
4/30/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
4/30/2024,PreWorkout,624.3,4,1,0,0,0,8.3,1758,765.6,143.4,12.7,58.6,12,31.1,4,16,52.4,
5/1/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/1/2024,Dinner,480.3,23.6,7.9,0.2,0.3,0,131.4,585.2,219.4,33.1,4.4,1.9,33.9,0,0,16.6,8.2,
5/1/2024,Evening,325,5.8,1.5,0,0,0,15,485,630,37,3,17,32,0,0,56.5,9,
5/1/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/1/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/1/2024,PreWorkout,555.9,3.6,1,0,0,0,8.3,1686,690,127.2,11.3,51.8,10.6,27.5,3.3,15.3,43.4,
5/2/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/2/2024,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
5/2/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/2/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/2/2024,PreWorkout,430,10.5,3.8,2.5,1.5,0,5,630,785,60,0.5,28,28,50,50,60.5,10.2,
5/3/2024,Breakfast,420.9,7.5,0.9,0,1.2,0,7.1,399.8,394.6,59.4,9.4,24.5,27.1,1,0,29.6,9.5,
5/3/2024,Dinner,430.1,15,9.4,0,0,0,46.8,1065.9,134.6,50.5,3.7,9.4,22.4,0,0,46.8,11.2,
5/3/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
5/3/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/3/2024,Morning,264.4,5.1,2.7,0,0.3,0,20,586.2,188.3,34.2,3.3,3.8,18.3,18.6,8,63.6,10.1,
5/3/2024,PreWorkout,624.3,4,1,0,0,0,8.3,1758,765.6,143.4,12.7,58.6,12,31.1,4,16,52.4,
5/4/2024,Breakfast,420.9,7.5,0.9,0,1.2,0,7.1,399.8,394.6,59.4,9.4,24.5,27.1,1,0,29.6,9.5,
5/4/2024,Evening,635,25.3,4,0,0,0,15,650,765,65,6,21,42,0,0,58.6,14.6,
5/4/2024,Lunch,573.2,9.9,2.8,0.2,0.9,0,90,1169.8,1044.7,65.9,3.7,18.9,53,21.4,154.1,52.1,11.9,
5/4/2024,Morning,227.6,0.5,0.2,0.1,0,0,0,1316.4,508.4,58.5,3.7,17.4,1.5,4.3,12.4,7.1,1.4,
5/5/2024,Breakfast,420.9,7.5,0.9,0,1.2,0,7.1,399.8,394.6,59.4,9.4,24.5,27.1,1,0,29.6,9.5,
5/5/2024,Dinner,556.1,21,3.5,1.5,3,0,94.8,1430.4,470,56.4,2.8,2.6,31.7,0,1.9,11,15,
5/5/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
5/5/2024,Lunch,426.2,3.7,1,0,0,0,8.3,441.3,565.2,94.6,8,42.6,11.3,20,4,15.2,50,
5/5/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/5/2024,PreWorkout,570,18.5,8.5,0,0,0,5,750,1012,66,11,20,37,50,50,64.4,19.6,
5/6/2024,Breakfast,437.5,8.3,0.9,0,1.2,0,7.1,394.5,400,61.5,9.6,25,27.3,1,0,29.7,9.8,
5/6/2024,Dinner,414.4,7.4,1.3,0,0,0,90,818.6,418.3,53.6,5,7.4,30.4,0.2,4.2,5.6,16.1,
5/6/2024,Evening,205,2.3,1.5,0,0,0,15,285,540,15,0,13,30,0,0,53.5,4,
5/6/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/6/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/6/2024,PreWorkout,464.7,3.4,1,0,0,0,8.3,1690.3,495.9,105.8,6.7,36.3,10,16.7,3.3,14.5,42.8,
5/7/2024,Breakfast,424.1,8.3,0.9,0,1.2,0,7.1,365.7,385,58,9.1,23.5,26.8,1,0,29.4,9,
5/7/2024,Dinner,414.4,7.4,1.3,0,0,0,90,818.6,418.3,53.6,5,7.4,30.4,0.2,4.2,5.6,16.1,
5/7/2024,Evening,129,0,0,0,0,0,12.9,309.6,490.2,0,0,0,32.3,0,0,43.9,0,
5/7/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/7/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/7/2024,PreWorkout,561.2,6.7,2,0,0,0,8.3,1896.3,565.2,122.6,8,55.6,12.3,20,4,15.2,51,
5/8/2024,Breakfast,424.1,8.3,0.9,0,1.2,0,7.1,365.7,385,58,9.1,23.5,26.8,1,0,29.4,9,
5/8/2024,Dinner,420.9,14.6,9.2,0,0,0,45.8,1043.1,131.8,49.4,3.7,9.2,22,0,0,45.8,11,
5/8/2024,Evening,129,0,0,0,0,0,12.9,309.6,490.2,0,0,0,32.3,0,0,43.9,0,
5/8/2024,Lunch,546,18.5,3,1,0,0,80,1305.6,394.9,60.4,1.3,15.6,30.2,0,1.9,9,10.2,
5/8/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/8/2024,PreWorkout,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
5/9/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/9/2024,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
5/9/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/9/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/9/2024,PreWorkout,430,9.5,3.3,2.5,1.5,0,10,550,415,60,0.5,28,28,0,0,34.5,4.2,
5/10/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/10/2024,Dinner,265,5.2,2.3,0,0,0,72.5,620,350,31,0,7,22,6.7,0,2,19,
5/10/2024,Evening,240,0,0,0,0,0,15,360,570,21,0,19.5,37.5,0,0,51,0,
5/10/2024,Lunch,454.4,22.1,8.2,0,0.3,0,190,836.2,0,42.2,3.3,5.8,22.3,14.6,0,48.6,0.1,
5/10/2024,Morning,370,14.8,2.2,0.1,1.1,0,80,1071.4,429.4,29.1,1.3,3.7,27.4,0,1.9,11.9,4.9,
5/10/2024,PreWorkout,617.4,3.7,1,0,0,0,8.3,1756.3,565.2,141.7,8,62.1,11.3,20,4,15.2,51,
5/11/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/11/2024,Dinner,265,5.2,2.3,0,0,0,72.5,620,350,31,0,7,22,6.7,0,2,19,
5/11/2024,Evening,414,15.7,1.9,0,0,0,12.9,608.4,681.5,32.8,6.1,5.8,40.8,0,0,49.3,10.5,
5/11/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/11/2024,Morning,527.4,3.7,1,0,0,0,8.3,1756.3,565.2,120.7,8,42.6,11.3,20,4,15.2,51,
5/11/2024,PreWorkout,430,9.5,3.3,2.5,1.5,0,10,550,415,60,0.5,28,28,0,0,34.5,4.2,
5/12/2024,Breakfast,539.5,13.5,2,5.9,4.7,0,7.1,366,503.1,72,12.4,24.7,30.6,1,0,30.7,16.6,
5/12/2024,Dinner,407.6,5.3,0.5,0,0,0,0,0.3,24.1,40.8,1.2,0,46,0.4,0.4,0.9,3.4,
5/12/2024,Evening,330,8,3.5,0,0,0,10,590,529,39,6,9,29,0,0,37,5,
5/12/2024,Lunch,667.4,43.5,14.2,3.2,7.4,0,29.5,1291.4,81.6,47.6,4,3,20.1,0,0,0.2,4,
5/12/2024,Morning,430,9.5,3.3,2.5,1.5,0,10,550,415,60,0.5,28,28,0,0,34.5,4.2,
5/13/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/13/2024,Dinner,407.6,5.3,0.5,0,0,0,0,0.3,24.1,40.8,1.2,0,46,0.4,0.4,0.9,3.4,
5/13/2024,Evening,210,4.5,3.5,0,0,0,10,390,439,17,3,5,27,0,0,34,0,
5/13/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/13/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/13/2024,PreWorkout,464.7,3.4,1,0,0,0,8.3,1690.3,495.9,105.8,6.7,36.3,10,16.7,3.3,14.5,42.8,
5/14/2024,Breakfast,421.7,9,1.3,3.6,3.4,0,7.1,345.6,419.8,55.2,10.1,20.2,27.9,1,0,29.4,11.6,
5/14/2024,Dinner,404.8,14.1,8.8,0,0,0,44,1003.2,126.7,47.5,3.5,8.8,21.1,0,0,44,10.6,
5/14/2024,Evening,150,0,0,0,0,0,15,360,570,0,0,0,37.5,0,0,51,0,
5/14/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/14/2024,Morning,492.2,10.9,3,0.3,2,0,80,940.6,679.2,68.6,3.7,20,28.2,21.4,154.1,13.5,12.6,
5/14/2024,PreWorkout,464.7,3.4,1,0,0,0,8.3,1690.3,495.9,105.8,6.7,36.3,10,16.7,3.3,14.5,42.8,
5/15/2024,Breakfast,374.4,7.2,1,2.7,2.8,0,7.1,337.4,386.3,48.5,9.2,18.4,26.8,1,0,28.9,9.6,
5/15/2024,Dinner,516,7.8,0,0,0,0,0,510,0,89.5,1.5,1.5,21.5,0,0,6,3,
5/15/2024,Evening,100,0,0,0,0,0,10,240,380,0,0,0,25,0,0,34,0,
5/15/2024,Lunch,486,18.5,3,1,0,0,80,1305.6,394.9,46.4,1.3,2.6,30.2,0,1.9,9,10.2,
5/15/2024,Morning,447.2,10.9,3,0.3,2,0,80,940.6,674.2,58.6,3.5,20,27.2,21.4,154.1,13.5,12.6,
5/15/2024,PreWorkout,340,7.5,4.5,0,0,0,10,530,439,43,3,18,28,0,0,34,0,
5/16/2024,Breakfast,374.4,7.2,1,2.7,2.8,0,7.1,337.4,386.3,48.5,9.2,18.4,26.8,1,0,28.9,9.6,
5/16/2024,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
5/16/2024,Lunch,451,17.3,2.8,0.8,0,0,80,1243.1,394.9,41.4,1.3,2.6,29.5,0,1.9,8,8.7,
5/16/2024,Morning,447.2,10.9,3,0.3,2,0,80,940.6,674.2,58.6,3.5,20,27.2,21.4,154.1,13.5,12.6,
5/16/2024,PreWorkout,230,3,1,0,0,0,10,380,380,26,0,13,26,0,0,34,0,
5/17/2024,Breakfast,374.4,7.2,1,2.7,2.8,0,7.1,337.4,386.3,48.5,9.2,18.4,26.8,1,0,28.9,9.6,
5/17/2024,Lunch,417.8,18.3,2.1,0.8,0,0,46.9,923.1,244.3,39.1,1.2,1.9,20.2,0,1.2,4,8.6,
5/17/2024,Morning,447.2,10.9,3,0.3,2,0,80,940.6,674.2,58.6,3.5,20,27.2,21.4,154.1,13.5,12.6,
5/18/2024,Breakfast,412.1,8.6,1.2,3.4,3.3,0,7.1,343.9,413,53.8,9.9,19.8,27.6,1,0,29.3,11.2,
5/18/2024,Dinner,300,6.5,0.5,0,0,0,65,390,0,33,4,2,28,0,0,2,4,
5/18/2024,Evening,100,0,0,0,0,0,10,240,380,0,0,0,25,0,0,34,0,
5/18/2024,Lunch,390,10,6,0,0,0,40,720,0,46,7,4,30,0,0,25,20,
5/18/2024,Morning,286.2,4.5,1.5,1.8,1,0,0,1475,25,61.1,0.5,15,1.5,0,0,0.5,5.2,
5/18/2024,PreWorkout,258.6,13.9,5.7,2.8,4.7,0,4.8,250.8,68.4,30.7,0.8,16.3,2.6,0,0,2,6.9,
5/19/2024,Breakfast,412.1,8.6,1.2,3.4,3.3,0,7.1,343.9,413,53.8,9.9,19.8,27.6,1,0,29.3,11.2,
5/19/2024,Dinner,1360.5,61.1,24.8,0,0,0,141,2324.8,0,150.3,9.6,74.2,47.8,0,0,0,0,
5/19/2024,Evening,100,0,0,0,0,0,10,240,380,0,0,0,25,0,0,34,0,
5/19/2024,Lunch,501,21,2.5,1,0,0,70,1165.6,361.4,44.9,1.3,2.1,28.2,0,1.9,5.3,10.2,
5/19/2024,Morning,286.2,4.5,1.5,1.8,1,0,0,1475,25,61.1,0.5,15,1.5,0,0,0.5,5.2,
5/20/2024,Breakfast,450.1,10.1,1.5,4.2,3.7,0,7.1,350.5,439.8,59.2,10.7,21.3,28.5,1,0,29.7,12.8,
